date,code,name,open,high,low,close,volume,amount
2025-04-07 15:00,600519,,1520.01,1536.85,1462.0,1500.0,101952.0,15314738176.0
2025-04-03 15:00,600519,,1530.0,1586.0,1529.01,1568.88,35480.0,5557442048.0
2025-04-02 15:00,600519,,1558.0,1567.8,1545.5,1549.02,21674.0,3371883008.0
2025-04-01 15:00,600519,,1564.0,1569.89,1552.21,1556.02,18556.0,2893740032.0
2025-03-31 15:00,600519,,1580.98,1586.96,1560.06,1561.0,21084.0,3311857664.0
2025-03-28 15:00,600519,,1590.93,1593.0,1576.0,1585.21,16227.0,2569469952.0
2025-03-27 15:00,600519,,1576.0,1598.25,1573.38,1589.0,17955.0,2848889088.0
2025-03-26 15:00,600519,,1572.77,1582.58,1571.0,1576.0,14323.0,2257639680.0
2025-03-25 15:00,600519,,1588.0,1592.8,1566.66,1575.5,17674.0,2783286784.0
2025-03-24 15:00,600519,,1570.0,1589.66,1562.38,1583.0,25565.0,4032223488.0
2025-03-21 15:00,600519,,1599.0,1612.2,1568.83,1573.75,33614.0,5324973056.0
2025-03-20 15:00,600519,,1635.71,1637.6,1595.07,1604.0,36736.0,5903879168.0
2025-03-19 15:00,600519,,1624.29,1648.0,1623.0,1635.71,27389.0,4477128704.0
2025-03-18 15:00,600519,,1645.04,1652.0,1621.7,1624.0,31613.0,5153210368.0
2025-03-17 15:00,600519,,1657.0,1657.99,1626.88,1637.86,54689.0,8985139200.0
2025-03-14 15:00,600519,,1547.66,1628.01,1541.0,1628.01,92913.0,14882842624.0
2025-03-13 15:00,600519,,1544.0,1555.5,1530.88,1537.77,25724.0,3966369280.0
2025-03-12 15:00,600519,,1546.96,1549.68,1526.35,1542.58,29603.0,4552923648.0
2025-03-11 15:00,600519,,1517.0,1548.68,1512.0,1548.68,39775.0,6094007808.0
2025-03-10 15:00,600519,,1519.81,1526.88,1506.14,1522.9,31369.0,4758789120.0
2025-03-07 15:00,600519,,1503.0,1528.36,1503.0,1521.0,37991.0,5760608768.0
2025-03-06 15:00,600519,,1474.0,1510.2,1472.08,1505.98,42167.0,6297117184.0
2025-03-05 15:00,600519,,1472.0,1474.0,1460.1,1466.37,24605.0,3606932224.0
2025-03-04 15:00,600519,,1485.0,1486.0,1465.21,1470.11,25211.0,3710675968.0
2025-03-03 15:00,600519,,1502.6,1520.99,1481.5,1487.02,31595.0,4736679936.0
2025-02-28 15:00,600519,,1485.5,1528.38,1482.0,1500.79,56128.0,8475738112.0
2025-02-27 15:00,600519,,1460.02,1489.9,1454.0,1485.56,49762.0,7368002560.0
2025-02-26 15:00,600519,,1455.45,1464.96,1445.0,1460.01,26366.0,3835949056.0
2025-02-25 15:00,600519,,1470.01,1473.39,1452.0,1454.0,28387.0,4142814464.0
2025-02-24 15:00,600519,,1488.0,1499.52,1474.0,1479.07,34743.0,5157907456.0
2025-02-21 15:00,600519,,1480.0,1496.73,1473.01,1488.21,36417.0,5418169344.0
2025-02-20 15:00,600519,,1483.0,1491.97,1473.39,1474.0,23749.0,3513552896.0
2025-02-19 15:00,600519,,1475.05,1494.44,1464.9,1491.0,32393.0,4803378688.0
2025-02-18 15:00,600519,,1470.0,1492.99,1462.08,1475.0,27799.0,4113845504.0
2025-02-17 15:00,600519,,1481.0,1494.98,1467.1,1471.62,32470.0,4804663808.0
2025-02-14 15:00,600519,,1465.06,1477.0,1458.22,1475.0,27099.0,3978694144.0
2025-02-13 15:00,600519,,1443.02,1475.25,1434.51,1465.06,43385.0,6335985664.0
2025-02-12 15:00,600519,,1418.0,1445.0,1416.88,1443.0,25475.0,3644170496.0
